VNDNBR,VndCode,VNDNAME,VNDTYPE,INV_YEAR, INVPAYAMT , INV_AMOUNT ,DPTNBR,DIV,DEPT,DEPT_CODE
M7001504,7001504,กิจเจริญการ์เมนท์ (1993) บจก. (NO OI),NONFOOD-MERCHANDISE,2023,"  5,783,680.56 ","  5,405,308.94 ",21110,03,80,0380
M7001511,7001511,พียูวี อินเตอร์ บจก.,NONFOOD-MERCHANDISE,2023,"  (51,033.24)","  (15,695.19)",21210,03,10,0310
M7001523,7001523,บลู สกาย (2005) บจก.,NONFOOD-MERCHANDISE,2023,"  15,487,621.43 ","  14,474,412.50 ",21330,02,30,0230
M7001524,7001524,เดอะ เรดด็อท บจก.,NONFOOD-MERCHANDISE,2023,"  15,658.98 ","  14,634.57 ",21330,02,30,0230
M7001530,7001530,คิงส์แพ็ค อินดัสเตรียล บจก. (HOL),NONFOOD-MERCHANDISE,2023,  -   ,  -   ,21310,02,10,0210
M6300363,6300363,ศิริมิตร  บจก.,FOOD-MERCHANDISE,2023,"  12,216,978.65 ","  11,418,615.13 ",21790,05,70,0570
M6300378,6300378,ที ที แอนด์ เค โปรโมชั่น บจก. (SME),FOOD-MERCHANDISE,2023,"  9,297,743.26 ","  8,689,479.68 ",21672,04,72,0472
M6300384,6300384,ไทย ฟอร์เรสท์ โปรดักส์ บจก.,FOOD-MERCHANDISE,2023,"  2,690,715.58 ","  2,514,687.48 ",21610,04,10,0410
M6300401,6300401,สุรัตน์ รักษาชาติ,FOOD-MERCHANDISE,2023,"  5,166,396.00 ","  5,166,396.00 ",21760,05,60,0560
M6300457,6300457,วารีเทพ มหานคร บจก.,FOOD-MERCHANDISE,2023,"  4,180,185.38 ","  3,911,533.48 ",21790,05,70,0570
M6300462,6300462,สถาพรมาเก็ตติ้ง บจก.,FOOD-MERCHANDISE,2023,"  1,081,821.23 ","  1,011,047.88 ",21670,04,70,0470
M7001102,7001102,วีเอสที อีซีเอส (ประเทศไทย) บจก. (HL),NONFOOD-MERCHANDISE,2023,"  48,794,976.73 ","  45,602,782.64 ",21560,01,60,0160
M7001136,7001136,38 มาร์เก็ตติ้ง บจก.,NONFOOD-MERCHANDISE,2023,"  6,935,108.70 ","  6,481,410.00 ",21110,03,80,0380
M7001140,7001140,บลู สตรีม บจก.,NONFOOD-MERCHANDISE,2023,"  63,725.56 ","  59,556.60 ",21222,03,22,0322
M7001145,7001145,เอเซียคิงส์ อินเตอร์เทรด บจก.,NONFOOD-MERCHANDISE,2023,"  29,035,151.80 ","  12,745,332.83 ",21210,03,10,0310
M7001155,7001155,สัมมิท คอร์ปอเรชั่น โอเวอร์ซีส์ บจก.,NONFOOD-MERCHANDISE,2023,"  17,055,339.74 ","  15,914,202.40 ",21672,04,72,0472
M7001159,7001159,เอฟ.เอ.ดีไซน์ บจก.,NONFOOD-MERCHANDISE,2023,"  997,436.88 ","  932,184.00 ",21210,03,10,0310
M7001159,7001159,เอฟ.เอ.ดีไซน์ บจก.,NONFOOD-MERCHANDISE,2023,"  1,586,970.50 ","  1,483,150.00 ",21220,03,20,0320
M7001163,7001163,ธนารัฐ โปรดักส์ บจก.,NONFOOD-MERCHANDISE,2023,"  23,257.52 ","  12,936.00 ",21210,03,10,0310
M7100773,7100773,เอ็มที สตูดิโอ ศูนย์ห้า บจก. (Remit 7001500),BAS CONSOL,2023,"  21,756.10 ","  39,722.33 ",21320,02,20,0220
M7100778,7100778,ธีซิซ อินเตอร์เนชั่นแนล บจก.,BAS CONSOL,2023,"  2,765,036.05 ","  433,923.29 ",21222,03,22,0322
M7100780,7100780,โรงงานฟุตบอลล์ไทย สปอร์ตติ้ง กู๊ดส์ บจก. (SL),BAS CONSOL,2023,"  313,205.54 ","  292,715.43 ",21110,03,80,0380
M7100808,7100808,โมด้า ยูโรปา บจก.,BAS CONSOL,2023,"  1,039,068.40 ","  960,137.76 ",21220,03,20,0320
M7100813,7100813,พีน่า เฮาส์ บมจ. (BAS),BAS CONSOL,2023,"  822,234.75 ","  779,825.78 ",21210,03,10,0310
M7100813,7100813,พีน่า เฮาส์ บมจ. (BAS),BAS CONSOL,2023,"  59,588.40 ",  (538.63),21213,03,14,0314
M7100818,7100818,เอ็ม แอนด์ จี เครื่องเขียน บจก. (BAS),BAS CONSOL,2023,"  240,354.15 ","  224,630.06 ",21350,02,50,0250
M7100826,7100826,เอส เค จี โซคอน มอเตอร์ กรุ๊ป (ประเทศไทย) บจก. (BAS),BAS CONSOL,2023,"  2,621,361.70 ","  2,449,870.74 ",21330,02,30,0230
M7100830,7100830,โรงงานฟุตบอลล์ไทย สปอร์ตติ้ง กู๊ดส์ บจก. BAS (HOL),BAS CONSOL,2023,"  155,025.26 ","  144,972.40 ",21330,02,30,0230
M7100837,7100837,ฟาร์เซ็นท์ เอ็นเตอร์ไพรส์ (ประเทศไทย) บจก. (BAS),BAS CONSOL,2023,"  355,499.53 ","  332,242.53 ",21320,02,20,0220
M7100840,7100840,ทีจี เซลลูล่าร์เวิลล์ บจก. (BAS) Remit M7100431,BAS CONSOL,2023,"  12,920,604.35 ",  -   ,21530,01,30,0130
M7001548,7001548,ปิคนิคพลาส อินดัสเทรียล บจก. (แยก Brand จาก 2700957),NONFOOD-MERCHANDISE,2023,"  825,021.01 ","  771,047.66 ",21240,03,40,0340
M7001556,7001556,เอ็มเอ็มเอ็กซ์ แอพพาเรล บจก. (SL แยก OI),NONFOOD-MERCHANDISE,2023,"  431,991.10 ","  403,730.00 ",21210,03,10,0310
M7001557,7001557,ภรณ์พริมมา บจก. (SL แยก OI),NONFOOD-MERCHANDISE,2023,"  36,817,664.24 ","  34,409,032.00 ",21110,03,80,0380
M7001579,7001579,3เอ็น เซรามิค หจก.,NONFOOD-MERCHANDISE,2023,"  1,019,542.75 ","  952,843.68 ",21310,02,10,0210
M7001584,7001584,พี มาสเตอร์ คอนซัลติ้ง บจก.,NONFOOD-MERCHANDISE,2023,"  841,286.96 ","  786,249.45 ",21310,02,10,0210
M7001602,7001602,เวอร์ซุนิ (ประเทศไทย) บจก.,NONFOOD-MERCHANDISE,2023,"  3,661,214.78 ","  2,405,034.88 ",21512,01,12,0112
M7001610,7001610,ยูเนียน อินต้า บจก. (HOL),NONFOOD-MERCHANDISE,2023,"  16,509.02 ","  17,396.26 ",21310,02,10,0210
M7001610,7001610,ยูเนียน อินต้า บจก. (HOL),NONFOOD-MERCHANDISE,2023,"  1,374.98 ",  -   ,21360,02,60,0260
M7300069,7300069,ลูกเจริญกิจเทรดดิ้ง หจก. (LP),NONFOOD-MERCHANDISE,2023,"  279,546.76 ","  261,258.50 ",21350,02,50,0250
M7300074,7300074,สยามเด่นภัณฑ์โปรดักส์แอนด์เซล บจก. (LP),NONFOOD-MERCHANDISE,2023,"  283,083.48 ","  264,564.00 ",21310,02,10,0210
M7300194,7300194,ไทยเวลล์เท็กซ์ อินเตอร์โปรดักส์   บจก.,NONFOOD-MERCHANDISE,2023,"  1,328,728.10 ","  1,241,801.96 ",21340,02,40,0240
M7300296,7300296,นาป้า บจก. (M7300296),NONFOOD-MERCHANDISE,2023,"  2,265,331.51 ","  2,110,904.10 ",21320,02,20,0220
M7300303,7300303,ไมครอนโปรโมชั่น บจก.,NONFOOD-MERCHANDISE,2023,"  171,157.20 ","  159,960.00 ",21310,02,10,0210
M7300538,7300538,"Matsuoka Co.,Ltd.",OVERSEAS,2023,"  1,603,980.00 ","  1,603,980.00 ",21740,05,40,0540
M7300700,7300700,D'AUCY FRANCE (D.Y.F.),OVERSEAS,2023,"  455,792.67 ","  455,792.67 ",21630,04,30,0430
M7300717,7300717,"ZHANGZHOU HEJIA CO.,LTD.",OVERSEAS,2023,"  7,750,915.98 ","  7,750,915.98 ",21320,02,20,0220
M7300751,7300751,EXTENC (DF),OVERSEAS,2023,"  17,667,435.58 ","  9,696,992.18 ",21610,04,10,0410
M7300751,7300751,EXTENC (DF),OVERSEAS,2023,"  7,945,767.37 ","  102,861.70 ",21640,04,40,0440
M7300753,7300753,"NINGBO CAMPING IMP. & EXP. CO.,LTD.",OVERSEAS,2023,"  26,313,869.20 ","  26,313,869.20 ",21330,02,30,0230
M7300795,7300795,"YUYAO CITY FUDA ELECTRONIC CO., LTD",OVERSEAS,2023,"  1,426,702.67 ","  1,426,702.67 ",21510,01,10,0110
M7300820,7300820,BRITISH CORNER SHOP LTD,OVERSEAS,2023,"  1,441,644.47 ","  197,337.28 ",21630,04,30,0430
M7300822,7300822,FRUIT X ASIA SDN. BHD,OVERSEAS,2023,"  4,221,934.83 ","  4,221,934.83 ",21730,05,30,0530
M7300830,7300830,Magnetar Global International Pte Ltd,OVERSEAS,2023,"  740,966.16 ","  740,966.16 ",21620,04,20,0420
M7300837,7300837,SAMHWA FOODS CO.,OVERSEAS,2023,"  1,260,667.20 ","  1,260,667.20 ",21630,04,30,0430
M7300846,7300846,RECORN FOODS PVT LTD,OVERSEAS,2023,"  241,632.00 ","  241,632.00 ",21620,04,20,0420
M7300871,7300871,บิ๊กสตาร์ บจก. (Export MMVN),NONFOOD-MERCHANDISE,2023,"  536,262.60 ","  501,180.00 ",21250,03,50,0350
M7400053,7400053,ดีเคเอสเอช (ประเทศไทย) บจก. (Sc Briteotch3M),NONFOOD-HORECA/WHOLESALE,2023,"  5,011,426.09 ","  4,683,575.78 ",21310,02,10,0210
M7400196,7400196,ไฮเออร์ อีเลคทริคอล แอพพลายแอนซ์ (ประเทศไทย) บจก. B2B,NONFOOD-HORECA/WHOLESALE,2023,"  11,560,574.80 ","  10,804,275.53 ",21512,01,12,0112
M7400210,7400210,ซันเด้น เอ็นจิเนียริ่ง ซิสเต็ม (ประเทศไทย) บจก. B2B (โดนใจ),NONFOOD-HORECA/WHOLESALE,2023,"  5,542.60 ","  5,180.00 ",90039,00,0,00000
M7001625,7001625,พานาโซนิค เอเนอร์จี (ประเทศไทย) บจก. (Remit M1100723),NONFOOD-MERCHANDISE,2023,"  69,685,687.77 ","  65,126,811.00 ",21340,02,40,0240
M7001635,7001635,สยามไดกิ้นเซลส์ บจก. (HL),NONFOOD-MERCHANDISE,2023,"  776,282.98 ","  725,498.12 ",21512,01,12,0112
M7001641,7001641,เกษตร นำโชค บจก.,NONFOOD-MERCHANDISE,2023,"  215,154.02 ","  215,154.02 ",21340,02,40,0240
M7001647,7001647,พีที.อินเตอร์เพ็ท บจก.,NONFOOD-MERCHANDISE,2023,"  1,988,920.94 ","  1,859,554.31 ",21340,02,40,0240
M7001648,7001648,คิงส์แพ็ค อินดัสเตรียล บจก. (New),NONFOOD-MERCHANDISE,2023,"  27,937,164.55 ","  26,109,499.47 ",21310,02,10,0210
M7001649,7001649,พี.จี.เทรด บจก.,NONFOOD-MERCHANDISE,2023,"  5,328,513.33 ","  4,979,919.00 ",21220,03,20,0320
M7001658,7001658,พี.เอ็ม.ซี. อินเตอร์เทรดดิ้ง บจก.,NONFOOD-MERCHANDISE,2023,"  12,257.92 ","  11,456.00 ",21512,01,12,0112
M7001670,7001670,บาจา (ประเทศไทย) บจก. (SL),NONFOOD-MERCHANDISE,2023,"  5,908,434.89 ","  5,521,901.75 ",21250,03,50,0350
M7601052,7601052,ดีเคเอสเอช (ประเทศไทย) บจก. (Energizer) BCFS,NONFOOD-MERCHANDISE,2023,"  89,222.93 ","  83,385.88 ",21340,02,40,0240
M7601061,7601061,แม่กลองไทยเอ็นจิเนียริ่ง บจก. (BCFS),NONFOOD-MERCHANDISE,2023,"  12,711.60 ","  11,880.00 ",21330,02,30,0230
M7601069,7601069,มาสเตอร์ โกลฟ อินดัสตรี บจก. HOL (BCFS),NONFOOD-MERCHANDISE,2023,"  24,010.80 ","  22,440.00 ",21310,02,10,0210
M8000808,8000808,เอฟ แอนด์ ซี เอ็นเตอร์ไพรส์ บจก.,FOOD-MERCHANDISE,2023,"  1,536,717.62 ","  870,214.40 ",21710,05,10,0510
M8005083,8005083,ไทยอาร์ตโปรดัคท์ (2000) บจก.,NON-MERCHANDISE,2023,"  4,775,833.61 ","  4,465,775.89 ",21730,05,30,0530
M8013865,8013865,สายันต์ ทานประสิทธิ์,NON-MERCHANDISE,2023,"  17,100.00 ","  17,100.00 ",21701,00,0,00000
M8014332,8014332,ร้านน้ำแข็ง เนรมิต โดย นาย วันชัย รัตนสวัสดิ์,NON-MERCHANDISE,2023,"  19,465.00 ","  19,465.00 ",21701,00,0,00000
M8015049,8015049,บิ๊กซี ฟู๊ด เซอร์วิส บจก. (Opex),ASSOCIATE - RPT ELIM-NM,2023,"  1,450.00 ",  878.50 ,26100,00,0,00000
M7100121,7100121,แอคชั่น อายแวร์ บจก.,BAS CONSOL,2023,"  19,842,728.48 ","  18,544,606.06 ",21210,03,10,0310
M7100143,7100143,เลอ รา เรย์ (ไทยแลนด์) บจก. (BAS),BAS CONSOL,2023,"  2,086,234.16 ","  1,949,751.54 ",21340,02,40,0240
M7100207,7100207,ซี.แอล.บี.แมทเทรส บจก.,BAS CONSOL,2023,"  29,370,974.26 ","  27,449,508.65 ",21320,02,20,0220
M7100225,7100225,ซิงโครอิเล็กทรอนิกส์ บจก.,BAS CONSOL,2023, NULL ,"  4,011.70 ",21520,01,20,0120
M7100242,7100242,จินตนา อินเตอร์เทรด บจก. BAS (สินค้าจัดรายการ),BAS CONSOL,2023,"  6,788,584.52 ","  6,344,471.55 ",21210,03,10,0310
M7100245,7100245,แพรวเงิน หจก.,BAS CONSOL,2023,"  2,360,692.62 ","  2,206,254.79 ",21210,03,10,0310
M7100245,7100245,แพรวเงิน หจก.,BAS CONSOL,2023,"  529,790.91 ","  495,131.67 ",21350,02,50,0250
M7100284,7100284,ตรีอมร พลัส บจก.,BAS CONSOL,2023,"  1,594,858.68 ","  1,490,522.09 ",21560,01,60,0160
M7100288,7100288,เอดิโค่ อินเตอร์เนชั่นแนล บจก.,BAS CONSOL,2023,"  24,752,631.45 ","  23,133,300.40 ",21320,02,20,0220
M7100389,7100389,อี บี ไอ การ์เมนท์ บจก.,BAS CONSOL,2023, NULL ,"  10,508.30 ",21110,03,80,0380
M7100399,7100399,เมืองไทยการ์เม้นท์ บจก.,BAS CONSOL,2023,"  205,238.87 ","  191,812.02 ",21210,03,10,0310
M7100431,7100431,ทีจี เซลลูล่าร์เวิลด์ บจก. (BAS),BAS CONSOL,2023,"  160,176,758.88 ","  422,421,410.06 ",21560,01,60,0160
M7100532,7100532,เอส.ที.บุ๊ค,BAS CONSOL,2023, NULL ,"  13,333.60 ",21350,02,50,0250
M7100537,7100537,ธนาอาภรณ์ หจก. (BAS),BAS CONSOL,2023,"  2,109,365.72 ","  1,971,369.80 ",21220,03,20,0320
M7100559,7100559,วันฤดี รังสินธุรัตน์,BAS CONSOL,2023,"  253,716.30 ","  253,716.30 ",21212,03,12,0312
M7100565,7100565,เก็ท อะ กู๊ด กิฟท์ บจก.,BAS CONSOL,2023,"  2,865.87 ","  2,678.38 ",21350,02,50,0250
M7100566,7100566,มิ้นท์แอนด์มาร์ค บจก.,BAS CONSOL,2023, NULL ,  990.00 ,21210,03,10,0310
M7100591,7100591,สยามเอ็นพี อินเตอร์เทรด บจก. (BAS),BAS CONSOL,2023,"  3,153,752.03 ",  -   ,21360,02,60,0260
M7100606,7100606,เบบี้ ออลล์ บจก.,BAS CONSOL,2023,"  360,198.05 ","  360,198.05 ",21110,03,80,0380
M7100625,7100625,กังวานสิน บจก.,BAS CONSOL,2023,"  12,269.81 ","  11,467.12 ",21212,03,12,0312
M7100630,7100630,นารา อีโค่ ลาเท็กซ์ บจก.,BAS CONSOL,2023,  856.70 ,  800.66 ,21210,03,10,0310
M7100636,7100636,ที.เค. รีเทล บจก.,BAS CONSOL,2023,"  339,389.80 ","  317,186.75 ",21220,03,20,0320
M7100644,7100644,สบาย โฮม สปา บจก.,BAS CONSOL,2023,"  525,525.25 ","  491,145.08 ",21350,02,50,0250
M7100695,7100695,ซีร่า สวิมแวร์ บจก.,BAS CONSOL,2023,"  6,374,914.39 ","  5,957,863.92 ",21210,03,10,0310
M6300503,6300503,วินเนอร์กรุ๊ป เอ็นเตอร์ไพรซ์ บมจ.,FOOD-MERCHANDISE,2023,"  5,097,655.18 ","  4,764,163.84 ",21620,04,20,0420
M6300513,6300513,ชญานุตม์ ถิละวัฒน์,FOOD-MERCHANDISE,2023,"  372,020.00 ","  372,680.00 ",21790,05,70,0570
M6300517,6300517,แฮง เท็ก (1999) หจก. (PLM),FOOD-MERCHANDISE,2023,"  2,611,363.28 ","  2,440,526.40 ",21630,04,30,0430
M6300522,6300522,ดี เค ไรซ์ มิลล์ บจก. (PLM),FOOD-MERCHANDISE,2023,"  6,180,960.00 ","  6,180,960.00 ",21630,04,30,0430
M6300547,6300547,ดีเคเอสเอช (ประเทศไทย) บจก. (Lay's),FOOD-MERCHANDISE,2023,"  4,794,577.93 ","  4,483,277.87 ",21620,04,20,0420
M6300553,6300553,สมชาย ปิยะชน (Mini),FOOD-MERCHANDISE,2023,"  10,450.00 ","  11,350.00 ",21790,05,70,0570
M6300562,6300562,บ้านธัญญาทิพย์ ออร์การ์นิค แอนด์ เฮลท์ตี้ ฟู้ด บจก. (PLM),FOOD-MERCHANDISE,2023,"  647,713.80 ","  605,340.00 ",21610,04,10,0410
M6300562,6300562,บ้านธัญญาทิพย์ ออร์การ์นิค แอนด์ เฮลท์ตี้ ฟู้ด บจก. (PLM),FOOD-MERCHANDISE,2023,"  662,698.08 ","  619,344.00 ",21760,05,60,0560
M6300570,6300570,เคซีจี คอร์ปอเรชั่น บมจ. (PLM),FOOD-MERCHANDISE,2023,"  578,190.28 ","  540,364.91 ",21740,05,40,0540
M6300570,6300570,เคซีจี คอร์ปอเรชั่น บมจ. (PLM),FOOD-MERCHANDISE,2023,"  22,568,657.25 ","  21,092,202.75 ",21790,05,70,0570
M6300625,6300625,ไดนาสตี้ ฟู๊ด โปรดักส์ บจก.,FOOD-MERCHANDISE,2023,"  2,560,581.49 ","  2,382,465.64 ",21630,04,30,0430
M7100716,7100716,แวนด้าสยาม บจก.,BAS CONSOL,2023,"  5,320.49 ","  4,972.41 ",21350,02,50,0250
M7100719,7100719,ซี - เท็ค ฟุตแวร์ (ไทยแลนด์) บจก.,BAS CONSOL,2023,"  4,413,523.51 ","  4,124,788.33 ",21250,03,50,0350
M7100740,7100740,แมพ แอคทีฟ อาดิเพอคาซา บจก.,BAS CONSOL,2023,"  2,646,630.09 ","  2,473,486.04 ",21250,03,50,0350
M6300664,6300664,เพียวสแควร์ บจก. (IMPORT),FOOD-MERCHANDISE,2023,"  4,181,751.57 ","  3,908,179.08 ",21760,05,60,0560
M6300666,6300666,ฮอคก้า (ไทยแลนด์) บจก. (PLM),FOOD-MERCHANDISE,2023,"  2,663,210.06 ","  2,488,981.32 ",21620,04,20,0420
M6300679,6300679,บลูสไปซ์ บจก. (Export),FOOD-MERCHANDISE,2023,"  225,919.80 ","  44,820.00 ",21620,04,20,0420
M6300691,6300691,พิบูลย์ชัยน้ำพริกเผาไทยแม่ประนอม บจก. (MMVN),FOOD-MERCHANDISE,2023,"  528,927.23 ","  494,324.52 ",21630,04,30,0430
M6300696,6300696,คอนเนค เอเชีย อินเตอร์ฟู้ด บจก. (IMPORT),FOOD-MERCHANDISE,2023,"  74,900.98 ","  70,000.92 ",21640,04,40,0440
M6300701,6300701,ริเวอร์โปร อินเตอร์เทรด บจก. (PLM),FOOD-MERCHANDISE,2023,"  25,854,222.19 ","  28,238,073.40 ",21672,04,72,0472
M7100806,7100806,ปุณฑริกา โดย นางสุรัตน์ พฤกษ์พระกานต์,BAS CONSOL,2023,"  44,998.04 ","  44,998.04 ",21222,03,22,0322
M7100811,7100811,ประกิจ จานุวงค์,BAS CONSOL,2023,"  3,565.27 ","  3,565.27 ",21310,02,10,0210
